address,district,city,price_eur,debt_free_price_eur,housing_company_loan_eur,room_count,size_sqm,floor,year_built,property_type,pipe_renovation_done,pipe_renovation_year,pipe_renovation_info,is_rented_out,monthly_cost_eur,hoitovastike_eur_month,tonttivuokra_eur_month,score,rank,nearest_stop,distance_m,lat,lon,_search_pass,listing_url
"Leinikkitie 19 B, Simonmetsä, Vantaa",Simonmetsä,vantaa,88170.3,112000.0,23829.7,2,42.5,1/2,1966,kerrostalo,True,2011,"imeistelevät kodin siistin ja ajattoman ilmeen.

Asunto Oy Kielomäessä on tehty vuosien varrella runsaasti kunnossapito- ja korjaustöitä. Putkistojen linjasaneeraus valmistui vuonna 2011 ja vesikatto uusittiin vuonna 2024. Vuonna 2025 kunnostettiin muun muassa parvekkeiden kaiteita, yhteisiä saunatiloja, perusmuu",True,695.11,280.5,,31,854,,,60.309477,25.032193,pipe_reno_2011,https://asunnot.oikotie.fi/myytavat-asunnot/vantaa/24651950
"Savelantie 8, Savela, Helsinki",Savela,helsinki,83354.08,85000.0,1645.92,1,34.5,2/4,1978,kerrostalo,True,,"isustusta tästä
 
Lisää suosikiksi
Jaa tämä kohde
Tilava ja valoisa yksiö Helsingin Savelassa odottaa uutta omistajaa. Asunnossa on juuri valmistunut putkiremontti, jonka kustannus tämän huoneiston osalta on arviolta n. 33 000 €. Samalla kylpyhuone on saanut täysin upouuden ilmeen – moderni, raikas ja muuttovalm",True,466.09,188.0,,31,855,,,60.237395,24.991072,pipe_reno_done,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24651420
"Savelantie 8, Savela, Helsinki",Savela,helsinki,83354.08,85000.0,1645.92,1,34.5,2/4,1978,kerrostalo,True,,"isustusta tästä
 
Lisää suosikiksi
Jaa tämä kohde
Tilava ja valoisa yksiö Helsingin Savelassa odottaa uutta omistajaa. Asunnossa on juuri valmistunut putkiremontti, jonka kustannus tämän huoneiston osalta on arviolta n. 33 000 €. Samalla kylpyhuone on saanut täysin upouuden ilmeen – moderni, raikas ja muuttovalm",True,466.09,188.0,,31,856,,,60.237395,24.991072,pipe_reno_done,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24651419
"Vuolukiventie 3, Pihlajamäki, Helsinki",Pihlajamäki,helsinki,160000.0,160000.0,,2,60.0,2/4,1964,kerrostalo,True,2009,"käyttövesisiirtimen uusinta, 2009 Viemäreiden pesu, kuvaus ja vesikaton pinnoitus, 2010 Ulko-ovien kunnostus, 2012 Hankesuunnittelun käynnistys, 2013 Linjasaneeraussuunnittelun käynnistys, 2014 Linjasaneerauksen suunnittelu,  2014-2015 Linjasaneeraus sis. putki-, sähkö-, telekaapelit, IV-työt ja lämmitysjärjestel",True,1002.91,345.6,,31,869,,,60.236933,25.001457,pipe_reno_2009,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24548847
"Pajamäentie 3, Pajamäki, Helsinki",Pajamäki,helsinki,187607.23,189000.0,1392.77,2,48.0,2/4,1958,kerrostalo,True,1992,"1992	Ulko-ovien uusinta
1994	Etuikkunoiden asennus
1994	Saunan uusinta
1998	Kaukolämpölaitteiden uusinta
1999	Pihan asfaltointi
1999	Kuntoarvio
2000	Putkikorjaussuunnitelma
2000	Jätekatoksen rakentaminen
2002	Antenniverkoston kunnostus
2002	Pohjaputkien uusinta
2003	Lukkojen vaihto
2004	Saunojen löylyhuoneiden",True,1067.94,264.0,,30,896,,,60.219369,24.858487,pipe_reno_1992,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24679138
"Lauttasaarentie 46 A, Lauttasaari, Helsinki",Lauttasaari,helsinki,179000.0,179000.0,,1,26.0,1/4,1954,kerrostalo,False,,,True,986.08,232.7,,28,953,,,60.160955,24.873099,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24680127
"Kaskenkaatajantie 10, Tapiola, Espoo",Tapiola,espoo,135000.0,135000.0,,1,24.0,3/4,1958,kerrostalo,True,2011,"2011 Yyläpohjan lisäeristys, lumiesteet sisääntulopuolelle. 2009 julkisivujen puhdistus, vesikaton maalaus. 2007 Parvekekaiteiden kunnostaminen. 2006 Linjasaneeraus (käyttövesi- ja viemäriputket sekä sähköt uusittu), saunaosaston saneeraus, ulko-ovet uusittu, lukitus uusittu, porrashuoneiden maalaus ja ovien lakk",True,701.99,171.08,,28,954,,,60.180261,24.7932,pipe_reno_2011,https://asunnot.oikotie.fi/myytavat-asunnot/espoo/24649419
"Nuijamiestentie 30 A, Pohjois-Haaga, Helsinki",Pohjois-Haaga,helsinki,157699.43,179000.0,21300.57,2,52.0,2/4,1958,kerrostalo,True,2004,"esutilojen, talosaunan, talopesulan ja A-B varastotilojen tilasaneeraukset, patteriventtiilien vaihto ja lämmönsiirtimen automatiikan uusiminen, LVIS-linjasaneeraus. 2004: Lukituksen uusinta, Exec- järjestelmä. 2000-2001: Yhtiön omistaman asunnon kunnostus. 1999: Ulkoalueiden kunnostus, osittain salaojitusta C-D",True,1162.62,286.0,123.24,28,955,,,60.223655,24.905731,pipe_reno_2004,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24648898
"Kettutie 4 C, Länsi-Herttoniemi, Helsinki",Länsi-Herttoniemi,helsinki,148000.0,148000.0,,1,27.5,2/7,1956,kerrostalo,False,,,True,757.36,160.72,,27,972,,,60.206841,25.038409,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24656848?src=listing_of_the_week_search
"Lampuotilantie 34-36 A, Maunula, Helsinki",Maunula,helsinki,159996.14,164000.0,4003.86,2,51.0,1/4,1959,kerrostalo,True,2011,"falttipinnoitteiden uusiminen.
- 2011: Vesikaton kuntotutkimus. Pihan valaistuksen parantaminen. Lukituksen uusinta. Porraskäytävien maalaus.
- 2010: Putkiremontti (Uusittu käyttövesiputket ja viemärit).
- 2010: Taloyhtiön laajakaista.
- 2005: Saunan kunnostus.
- 2004: Patteriverkoston säätö. Patteriventtiilien",True,1014.14,336.6,,27,976,,,60.232964,24.928263,pipe_reno_2011,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24424203
"Tuulimyllyntie 2 F, Myllypuro, Helsinki",Myllypuro,helsinki,159000.0,159000.0,,2,55.0,3/4,1965,kerrostalo,False,,,True,1041.61,389.35,,26,986,,,60.224067,25.067557,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24691503
"Pyymosantie 3, Petikko, Vantaa",Petikko,vantaa,72105.04,75000.0,2894.96,2,51.0,1/3,1952,kerrostalo,True,1999,"tarkistus ja säätö. -27
Tehdyt remontit
1999 porrashuoneet ja sauna kunnostettu, 2000 julkisivu ja lämmönsiirrin uusittu, 2001 viemärit ja käyttövesiputkisto uusittu osittain, 2003 porrastaso-ovien uusinta, 2005 jätekatos ja vesikatteen uusiminen, 2007 kellaritiloissa uusittu putkieristykset, 2010 lukitus uusittu,",True,578.92,351.39,,26,999,,,60.284135,24.816897,pipe_reno_1999,https://asunnot.oikotie.fi/myytavat-asunnot/vantaa/24405661
"Poutamäentie 11, Pajamäki, Helsinki",Pajamäki,helsinki,148000.0,150000.0,18441.58,2,45.0,3/4,1959,kerrostalo,False,,,True,846.35,239.6,,25,1013,,,60.218688,24.853546,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24526766
"Sulkapolku 4 B, Pitäjänmäki, Helsinki",Pitäjänmäki,helsinki,117986.46,118000.0,13.54,2,51.0,1/3,1963,kerrostalo,False,,,True,878.45,433.5,,23,1054,,,60.224738,24.857064,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24642917
"Sulkapolku 5 A, Pitäjänmäki, Helsinki",Pitäjänmäki,helsinki,74000.0,99000.0,25000.0,1,28.0,1/2,1940,kerrostalo,False,,,True,572.88,224.0,,22,1086,,,60.224645,24.858057,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24534992
"Joukolantie 3, Käpylä, Helsinki",Käpylä,helsinki,139000.0,139000.0,,1,26.0,1/3,1943,kerrostalo,False,,,True,774.73,223.6,,21,1106,,,60.214287,24.956232,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24691756
"Saanatunturintie 3 B, Mellunmäki, Helsinki",Mellunmäki,helsinki,70279.14,122000.0,51720.86,2,55.0,1/3,1971,kerrostalo,True,,"uoneisto, joten luonnonvaloa tulvii sisään koko päivän ajan.

Yhtiö on hyvin hoidettu ja sijaitsee omalla tontilla. Suuri ja merkittävä peruskorjaus, putkiremontti, on jo tehty – samalla uusittiin myös taloyhtiön saunaosasto ja uima-allas, jotka tuovat arkeen ripauksen ylellisyyttä.

Mellunmäki tarjoaa asukkaill",True,729.18,264.0,,21,1119,Mellunmäki,1032,60.234876,25.125757,pipe_reno_done,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24605198
"Huopalahdentie 12, Munkkiniemi, Helsinki",Munkkiniemi,helsinki,187958.86,193500.0,5541.14,1,34.5,5/6,1957,kerrostalo,False,,,True,1016.45,189.75,,19,1188,,,60.199177,24.883055,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24579470
"Suunnistajankuja 10 B, Länsimäki, Vantaa",Länsimäki,vantaa,110000.0,110000.0,,2,48.0,2/4,1978,kerrostalo,False,,,True,644.5,240.0,,18,1240,Länsimäki,278,60.246295,25.113015,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/vantaa/24639776
"Lehmihaka 2 D, Rautkallio, Vantaa",Rautkallio,vantaa,52600.0,52600.0,,2,59.5,3/6,1975,kerrostalo,False,,,True,441.24,326.97,,18,1264,,,60.321105,25.074037,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/vantaa/24394973
"Saariselänkuja 6, Mellunkylä, Helsinki",Mellunkylä,helsinki,98000.0,99000.0,1000.0,1,34.0,1/3,1973,kerrostalo,False,,,True,529.08,180.2,,18,1288,Mellunmäki,583,60.238484,25.11952,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/17773495
"Vuolukiventie 12 A, Pihlajamäki, Helsinki",Pihlajamäki,helsinki,98545.0,134000.0,35455.0,2,66.0,4/8,1964,kerrostalo,False,,,True,878.65,352.8,,17,1322,,,60.236948,25.002966,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24400211
"Koivukyläntie 37-39 F, Simonkylä, Vantaa",Simonkylä,vantaa,143110.7,154000.0,10889.3,2,58.0,4/6,1970,kerrostalo,True,,"sää asumismukavuutta pitkälle syksyyn.

Hyvin hoidettu taloyhtiö sijaitsee omalla tontilla, ja kaikki suuret remontit on jo tehty: mm. kattoremontti, linjasaneeraus sekä julkisivuremontti. Seuraavana isompana hankkeena suunnitteilla on piha- ja parkkialueen saneeraus, jonka yhteydessä taloyhtiöön on alustavasti k",True,873.38,246.4,,17,1324,,,60.31527,25.035886,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/vantaa/24237502
"Kaunispääntie 3 G, Mellunmäki, Helsinki",Mellunmäki,helsinki,119000.0,119000.0,,2,55.0,1/3,1974,kerrostalo,False,,"ja makuuhuoneessa on paikka myös työpisteelle. Lasitetulta parvekkeelta näkymät ovat suojaisan sisäpihan suuntaan. Yhtiössä on parhaillaan käynnissä linjasaneeraus, jonka yhteydessä kylpyhuone uudistetaan kauttaaltaan. Keittiö uusitaan samalla, joten saat päivitetyn kokonaisuuden, eikä sinun tarvitsee ryhtyä its",True,712.36,262.35,,16,1331,,,60.233223,25.127208,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24679214
"Suursuontie 6 B, Maunula, Helsinki",Maunula,helsinki,133000.0,133000.0,,1,26.0,2/4,1962,kerrostalo,False,,,True,697.11,176.32,,16,1340,,,60.233128,24.937992,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24654590
"Adolf Lindforsin tie 7 A, Pohjois-Haaga, Helsinki",Pohjois-Haaga,helsinki,115136.0,123000.0,7864.0,1,23.5,9/10,1956,kerrostalo,False,2027,"unto sijaitsee 9. kerroksessa ja omaa mahtavan näköalan, aina Pasilaan asti. Tämä on nähtävä !! Vastaavia on harvoin tarjolla. 

Taloyhtiössä tehdään putkiremontti 2027 ja siinä yhteydessä taloyhtiö uusii kylpyhuoneet. Kustannus tämän asunnon osalta on n. 20 000 euroa.

Huoneisto on vuokrattu määräaikaisella vuo",True,610.23,140.0,,16,1364,,,60.229879,24.890875,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24488607
"Mustankivenaukio 5 A, Vuosaari, Helsinki",Vuosaari,helsinki,157338.36,159000.0,1661.64,2,51.5,5/7,1999,kerrostalo,False,,,True,992.16,257.5,82.4,15,1393,,,60.206104,25.142087,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24483113
"Kanneltie 6 A, Kannelmäki, Helsinki",Kannelmäki,helsinki,122712.68,129000.0,6287.32,1,29.0,2/3,1960,kerrostalo,False,,"unakorjaus 0,1609 €/os/kk 1.7.26 alkaen 0,1511 €/os/kk
Pääomavastike 2, iv-hormien sukitus 0,04 €/os/kk 1.7.26 alkaen 0,0384 €/os/kk
Pääomavastike 3, putkisaneeraus, huoneistokohtainen lainaosuus on maksettu pois.
Pääomavastike 4, FG salaojaurakka 0,0291 €/os/kk 1.7.26 alkaen 0,0239 €/os/kk
Muut maksut
Vesimaksu",True,733.67,233.1,,11,1466,,,60.291604,25.119225,candidate_check_pipe_reno,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24551197
"Mestarinkatu 5 A, Vallikallio, Espoo",Vallikallio,espoo,149000.0,,,1,27.0,3/8,2021,kerrostalo,False,,,False,601.69,,,74,1,,,60.221346,24.815917,new_house_2000plus,https://asunnot.oikotie.fi/myytavat-asunnot/espoo/24583838
"Mestarinkatu 5, Espoo, Leppävaara, Espoo",Leppävaara,espoo,197000.0,,,1,27.0,3/8,2021,kerrostalo,False,,,False,844.39,,,74,3,,,60.221346,24.815917,new_house_2000plus,https://asunnot.oikotie.fi/myytavat-asunnot/espoo/17322853
"Aleksis Kiven katu 38 A, Kallio, Helsinki",Kallio,helsinki,165000.0,165000.0,,1,25.0,4/7,1928,kerrostalo,True,2019,"ukituksen parantaminen
2019 linjasaneerauksen takuukorjaukset, saattolämmityksen uusiminen
2018 kadun puoleisen julkisivun paikkakorjaukset
2016-2017 Linjasaneeraus ja lukituksen uusiminen, vesi- ja viemäriputkien uusiminen, sähköjen uusiminen, myös asuntojen sisäisten sähkökaapelointien uusiminen, märkätilojen r",False,806.34,123.75,,72,4,,,60.195608,24.93693,pipe_reno_2019,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24648511
"Matinkallio 7 D, Matinkylä, Espoo",Matinkylä,espoo,195000.0,195000.0,,1,34.5,4/8,2017,kerrostalo,False,,,False,979.18,144.9,,72,5,,,60.164273,24.746004,new_house_2000plus,https://asunnot.oikotie.fi/myytavat-asunnot/espoo/24549141
"Aleksis Kiven katu 38 A, Alppiharju, Helsinki",Alppiharju,helsinki,87963.89,106000.0,18036.11,1,16.0,7/7,1928,kerrostalo,True,2017,"oin 3 metrin huonekorkeus, ruutuikkunat ja kauniit alkuperäiset väliovet.

Taloyhtiö Asunto Oy Aleksis Kivenkatu 38 on hyvin hoidettu, ja muun muassa linjasaneeraus on toteutettu vuonna 2017. Asukkaiden käytössä on pesutupa ja oma piha-alue. 

Sijainti lähellä Helsingin keskustaa takaa erinomiaset palvelut; ravin",False,463.48,79.2,,70,6,,,60.195608,24.93693,pipe_reno_2017,https://asunnot.oikotie.fi/myytavat-asunnot/helsinki/24687241
